1678476478.047714,1.9
1678476478.057893,1.81
1678476478.072891,1.74
1678476478.08289,1.66
1678476478.09791,1.6
1678476478.10901,1.46
1678476478.123015,1.26
1678476478.138028,1.13
1678476478.148051,1.01
1678476478.163217,0.9
1678476478.173164,0.73
1678476478.18818,0.61
1678476478.203552,0.53
1678476478.21464,0.34
1678476478.226455,0.27
1678476478.24145,0.14
1678476478.253049,-0.1
1678476478.269144,-0.35
1678476478.279122,-0.66
1678476478.291065,-1.0
1678476478.30412,-1.31
1678476478.319117,-1.55
1678476478.334115,-1.78
1678476478.344265,-2.1
1678476478.35817,-2.47
1678476478.373291,-2.82
1678476478.385898,-2.95
1678476478.398899,-3.06
1678476478.411883,-3.41
1678476478.424874,-3.83
1678476478.438036,-4.17
1678476478.448174,-4.73
1678476478.464801,-5.2
1678476478.476795,-5.0
1678476478.489898,-4.56
1678476478.502881,-4.46
1678476478.513016,-4.81
1678476478.527984,-5.4
1678476478.537982,-5.88
1678476478.552982,-5.87
1678476478.566754,-5.44
1678476478.577878,-4.96
1678476478.59288,-4.62
1678476478.602897,-4.53
1678476478.617734,-4.54
1678476478.632705,-4.37
1678476478.644373,-3.67
1678476478.657769,-2.66
1678476478.667847,-1.93
1678476478.681427,-1.77
1678476478.693999,-1.89
1678476478.708995,-1.86
1678476478.723993,-1.6
1678476478.733988,-1.12
1678476478.748154,-0.59
1678476478.759246,-0.26
1678476478.776157,-0.16
1678476478.787247,-0.15
1678476478.802246,0.07
1678476478.813997,0.61
1678476478.823994,1.38
1678476478.836256,2.09
1678476478.853257,2.48
1678476478.862771,2.44
1678476478.877532,2.27
1678476478.888264,2.33
1678476478.904377,2.48
1678476478.918875,2.54
1678476478.931886,2.42
1678476478.944992,2.41
1678476478.957789,2.66
1678476478.970761,2.85
1678476478.983756,2.83
1678476478.995866,2.59
1678476479.009934,2.26
1678476479.019495,2.18
1678476479.035902,2.31
1678476479.04803,2.43
1678476479.058079,2.44
1678476479.07412,2.32
1678476479.084112,2.17
1678476479.100143,1.98
1678476479.11328,2.01
1678476479.124251,2.21
1678476479.139374,2.34
1678476479.152939,2.12
1678476479.162938,1.71
1678476479.174128,1.4
1678476479.189118,1.25
1678476479.203145,1.05
1678476479.213124,0.95
1678476479.228123,1.08
1678476479.243458,1.21
1678476479.254628,1.07
1678476479.265752,0.69
